FlightNum,CarrierCode,Origin,Destination,ScheduledDeparture,ActualDeparture,ScheduledArrival,ActualArrival,Distance
7232,EK,ATL,JFK,2023-12-07 01:00:00,2023-12-07 01:47:00,2023-12-07 16:00:00,2023-12-07 17:12:00,575
4053,LH,SEA,JFK,2023-08-03 13:00:00,2023-08-03 13:09:00,2023-08-03 22:00:00,2023-08-03 23:19:00,4869
3331,LH,SFO,BOS,2023-11-23 11:00:00,2023-11-23 11:22:00,2023-11-23 23:00:00,2023-11-23 22:36:00,2862
5040,DL,MIA,LAX,2023-11-05 17:00:00,2023-11-05 18:07:00,2023-11-05 21:00:00,2023-11-05 22:02:00,3418
6503,AF,SEA,DFW,2023-02-04 07:00:00,2023-02-04 06:37:00,2023-02-04 16:00:00,2023-02-04 16:56:00,4129
5631,DL,ATL,SEA,2023-10-27 04:00:00,2023-10-27 03:33:00,2023-10-27 15:00:00,2023-10-27 15:07:00,3090
5501,SQ,ORD,ATL,2023-11-25 02:00:00,2023-11-25 02:44:00,2023-11-25 16:00:00,2023-11-25 15:41:00,643
9765,UA,MIA,JFK,2023-09-25 04:00:00,2023-09-25 04:58:00,2023-09-25 15:00:00,2023-09-25 16:20:00,3645
7532,UA,ATL,ORD,2023-12-12 20:00:00,2023-12-12 21:58:00,2023-12-13 05:00:00,2023-12-13 06:46:00,3433
8980,DL,JFK,MIA,2023-08-16 15:00:00,2023-08-16 15:50:00,2023-08-16 18:00:00,2023-08-16 18:09:00,1428
7660,LH,MIA,JFK,2023-03-10 11:00:00,2023-03-10 11:51:00,2023-03-10 22:00:00,2023-03-10 21:36:00,3085
2157,SW,SEA,ORD,2023-09-27 06:00:00,2023-09-27 07:37:00,2023-09-27 15:00:00,2023-09-27 15:21:00,2935
7938,BA,ATL,JFK,2023-08-05 05:00:00,2023-08-05 05:36:00,2023-08-05 09:00:00,2023-08-05 09:32:00,1522
7062,DL,JFK,LAX,2023-09-07 19:00:00,2023-09-07 19:51:00,2023-09-07 22:00:00,2023-09-07 22:59:00,595
4776,AF,JFK,ORD,2023-03-13 19:00:00,2023-03-13 18:54:00,2023-03-14 09:00:00,2023-03-14 09:38:00,3487
6355,DL,BOS,JFK,2023-09-10 22:00:00,2023-09-10 21:37:00,2023-09-11 02:00:00,2023-09-11 02:50:00,3604
4603,DL,BOS,SEA,2023-10-07 12:00:00,2023-10-07 13:47:00,2023-10-07 15:00:00,2023-10-07 16:52:00,2742
6346,EK,JFK,DEN,2023-11-27 08:00:00,2023-11-27 09:39:00,2023-11-27 10:00:00,2023-11-27 10:09:00,854
3054,UA,ATL,MIA,2023-08-12 05:00:00,2023-08-12 06:07:00,2023-08-12 10:00:00,2023-08-12 11:52:00,4494
2465,EK,DEN,LAX,2023-04-14 19:00:00,2023-04-14 20:51:00,2023-04-14 22:00:00,2023-04-14 23:15:00,2549
3473,SW,ATL,JFK,2023-10-19 17:00:00,2023-10-19 17:50:00,2023-10-20 05:00:00,2023-10-20 04:46:00,643
6146,LH,ORD,BOS,2023-11-04 18:00:00,2023-11-04 19:05:00,2023-11-05 04:00:00,2023-11-05 05:18:00,1334
6275,QF,JFK,DEN,2023-06-17 14:00:00,2023-06-17 13:33:00,2023-06-18 03:00:00,2023-06-18 03:04:00,4939
9409,QF,DFW,SFO,2023-03-18 10:00:00,2023-03-18 11:30:00,2023-03-18 19:00:00,2023-03-18 20:03:00,4564
4728,DL,MIA,DEN,2023-09-29 10:00:00,2023-09-29 10:34:00,2023-09-30 01:00:00,2023-09-30 01:19:00,1976
1112,BA,SEA,ORD,2023-12-25 13:00:00,2023-12-25 14:09:00,2023-12-25 17:00:00,2023-12-25 17:29:00,738
9687,UA,DEN,BOS,2023-04-04 17:00:00,2023-04-04 16:42:00,2023-04-05 00:00:00,2023-04-05 01:48:00,4463
5851,AA,SFO,JFK,2023-08-17 06:00:00,2023-08-17 06:34:00,2023-08-17 12:00:00,2023-08-17 12:45:00,4659
8254,AA,ATL,LAX,2023-11-09 20:00:00,2023-11-09 21:58:00,2023-11-10 08:00:00,2023-11-10 08:48:00,2943
1539,DL,JFK,ATL,2023-05-13 09:00:00,2023-05-13 10:51:00,2023-05-13 16:00:00,2023-05-13 15:34:00,1315
2335,BA,LAX,MIA,2023-12-07 06:00:00,2023-12-07 07:22:00,2023-12-07 08:00:00,2023-12-07 07:41:00,1639
3459,UA,JFK,MIA,2023-05-16 00:00:00,2023-05-16 01:41:00,2023-05-16 04:00:00,2023-05-16 05:50:00,3861
1004,AA,BOS,DEN,2023-11-02 17:00:00,2023-11-02 16:52:00,2023-11-03 06:00:00,2023-11-03 07:43:00,3655
5303,SW,SEA,JFK,2023-08-22 19:00:00,2023-08-22 20:10:00,2023-08-23 01:00:00,2023-08-23 01:15:00,4765
5267,DL,DEN,SFO,2023-03-21 03:00:00,2023-03-21 04:11:00,2023-03-21 11:00:00,2023-03-21 12:53:00,918
4525,UA,DFW,LAX,2023-12-24 12:00:00,2023-12-24 13:59:00,2023-12-24 15:00:00,2023-12-24 14:54:00,3714
7400,LH,LAX,MIA,2023-10-13 18:00:00,2023-10-13 19:59:00,2023-10-14 08:00:00,2023-10-14 08:15:00,3108
9691,BA,ATL,DFW,2023-10-28 11:00:00,2023-10-28 11:16:00,2023-10-28 23:00:00,2023-10-28 23:54:00,3591
3308,AA,BOS,SFO,2023-06-03 04:00:00,2023-06-03 05:53:00,2023-06-03 18:00:00,2023-06-03 17:32:00,2776
4433,BA,SFO,ORD,2023-05-02 19:00:00,2023-05-02 19:28:00,2023-05-03 05:00:00,2023-05-03 05:08:00,2629
3558,AF,SEA,DFW,2023-07-08 13:00:00,2023-07-08 12:50:00,2023-07-08 22:00:00,2023-07-08 22:04:00,776
5912,SW,JFK,LAX,2023-04-18 10:00:00,2023-04-18 10:37:00,2023-04-18 14:00:00,2023-04-18 15:21:00,3527
9742,EK,MIA,DFW,2023-08-26 03:00:00,2023-08-26 04:06:00,2023-08-26 16:00:00,2023-08-26 17:57:00,4445
4057,BA,DEN,LAX,2023-09-21 03:00:00,2023-09-21 02:38:00,2023-09-21 16:00:00,2023-09-21 15:42:00,2345
5056,SQ,ATL,LAX,2023-11-02 06:00:00,2023-11-02 05:52:00,2023-11-02 19:00:00,2023-11-02 20:35:00,4008
8708,QF,MIA,ATL,2023-03-16 20:00:00,2023-03-16 19:37:00,2023-03-17 03:00:00,2023-03-17 04:46:00,3538
9492,UA,LAX,ATL,2023-12-14 03:00:00,2023-12-14 03:18:00,2023-12-14 06:00:00,2023-12-14 06:07:00,544
3572,UA,ORD,MIA,2023-09-03 07:00:00,2023-09-03 08:42:00,2023-09-03 22:00:00,2023-09-03 23:49:00,3362
9454,AA,SFO,SEA,2023-06-23 09:00:00,2023-06-23 08:50:00,2023-06-23 15:00:00,2023-06-23 14:55:00,1082
3985,EK,JFK,DEN,2023-11-26 23:00:00,2023-11-26 23:24:00,2023-11-27 05:00:00,2023-11-27 06:33:00,1940
2613,AF,BOS,JFK,2023-08-01 20:00:00,2023-08-01 21:11:00,2023-08-02 09:00:00,2023-08-02 10:22:00,1879
8138,DL,ORD,SEA,2023-11-27 15:00:00,2023-11-27 14:55:00,2023-11-27 20:00:00,2023-11-27 21:27:00,2566
7357,SQ,SEA,BOS,2023-02-28 00:00:00,2023-02-27 23:51:00,2023-02-28 14:00:00,2023-02-28 16:00:00,4858
5343,QF,ATL,JFK,2023-11-02 19:00:00,2023-11-02 19:56:00,2023-11-03 05:00:00,2023-11-03 06:18:00,872
9275,AA,SFO,BOS,2023-08-29 12:00:00,2023-08-29 12:59:00,2023-08-29 18:00:00,2023-08-29 18:04:00,3534
2253,SQ,LAX,SFO,2023-02-11 16:00:00,2023-02-11 17:10:00,2023-02-11 21:00:00,2023-02-11 21:22:00,1876
9628,QF,DEN,JFK,2023-12-24 20:00:00,2023-12-24 20:22:00,2023-12-25 11:00:00,2023-12-25 12:06:00,2889
8810,BA,SFO,ORD,2023-12-06 03:00:00,2023-12-06 04:26:00,2023-12-06 06:00:00,2023-12-06 06:21:00,813
1521,LH,DEN,DFW,2023-12-11 20:00:00,2023-12-11 20:50:00,2023-12-12 00:00:00,2023-12-12 01:00:00,3180
9981,EK,MIA,SEA,2023-04-23 01:00:00,2023-04-23 01:57:00,2023-04-23 11:00:00,2023-04-23 10:51:00,2929
7702,AA,ORD,LAX,2023-12-25 07:00:00,2023-12-25 06:55:00,2023-12-25 18:00:00,2023-12-25 18:14:00,3425
1635,QF,SEA,SFO,2023-11-12 04:00:00,2023-11-12 05:02:00,2023-11-12 10:00:00,2023-11-12 11:16:00,3078
3763,SW,LAX,ORD,2023-09-14 23:00:00,2023-09-14 22:56:00,2023-09-15 03:00:00,2023-09-15 04:40:00,3018
3628,AA,SEA,JFK,2023-11-07 08:00:00,2023-11-07 09:35:00,2023-11-07 16:00:00,2023-11-07 17:20:00,4545
8147,AA,SEA,JFK,2023-11-13 02:00:00,2023-11-13 03:01:00,2023-11-13 11:00:00,2023-11-13 12:18:00,3951
1452,BA,MIA,SEA,2023-06-04 17:00:00,2023-06-04 16:49:00,2023-06-05 01:00:00,2023-06-05 00:47:00,1155
6153,SQ,LAX,DFW,2023-12-10 15:00:00,2023-12-10 16:38:00,2023-12-11 03:00:00,2023-12-11 03:13:00,2943
5825,SQ,DFW,JFK,2023-05-21 00:00:00,2023-05-21 01:56:00,2023-05-21 09:00:00,2023-05-21 08:30:00,2773
4758,EK,MIA,SEA,2023-12-05 17:00:00,2023-12-05 18:01:00,2023-12-05 19:00:00,2023-12-05 18:33:00,2354
8574,DL,MIA,DFW,2023-02-12 10:00:00,2023-02-12 11:52:00,2023-02-13 00:00:00,2023-02-13 01:32:00,1919
5438,AA,DEN,BOS,2023-02-12 19:00:00,2023-02-12 18:52:00,2023-02-13 01:00:00,2023-02-13 01:47:00,2853
9959,AA,DEN,DFW,2023-08-12 09:00:00,2023-08-12 08:56:00,2023-08-12 20:00:00,2023-08-12 21:30:00,645
5219,BA,DEN,MIA,2023-12-01 04:00:00,2023-12-01 05:17:00,2023-12-01 18:00:00,2023-12-01 18:19:00,1364
3820,SW,DFW,SEA,2023-03-29 10:00:00,2023-03-29 09:50:00,2023-03-30 00:00:00,2023-03-30 01:08:00,858
6729,BA,BOS,JFK,2023-10-09 03:00:00,2023-10-09 03:26:00,2023-10-09 10:00:00,2023-10-09 09:40:00,3869
9107,AA,SEA,LAX,2023-08-16 18:00:00,2023-08-16 18:54:00,2023-08-17 08:00:00,2023-08-17 07:46:00,4232
1816,BA,MIA,BOS,2023-02-17 08:00:00,2023-02-17 09:12:00,2023-02-17 17:00:00,2023-02-17 18:24:00,4092
8445,SW,SEA,LAX,2023-07-31 04:00:00,2023-07-31 05:53:00,2023-07-31 18:00:00,2023-07-31 17:41:00,3613
8898,SW,DEN,BOS,2023-08-26 07:00:00,2023-08-26 06:53:00,2023-08-26 09:00:00,2023-08-26 09:17:00,1531
7089,BA,DFW,LAX,2023-08-20 21:00:00,2023-08-20 21:09:00,2023-08-21 09:00:00,2023-08-21 08:33:00,2497
3048,BA,LAX,SFO,2023-03-15 08:00:00,2023-03-15 08:00:00,2023-03-15 21:00:00,2023-03-15 22:11:00,4891
5879,UA,ORD,DEN,2023-12-06 13:00:00,2023-12-06 14:52:00,2023-12-06 23:00:00,2023-12-07 00:56:00,1391
2363,AA,SFO,JFK,2023-03-19 07:00:00,2023-03-19 08:14:00,2023-03-19 11:00:00,2023-03-19 12:39:00,581
1857,AA,ORD,DEN,2023-12-08 00:00:00,2023-12-08 01:13:00,2023-12-08 06:00:00,2023-12-08 06:44:00,3435
9975,SW,JFK,DEN,2023-08-18 13:00:00,2023-08-18 13:48:00,2023-08-18 18:00:00,2023-08-18 19:11:00,2525
4086,UA,SFO,MIA,2023-07-20 16:00:00,2023-07-20 16:47:00,2023-07-21 03:00:00,2023-07-21 04:17:00,3532
6510,SQ,ATL,MIA,2023-09-25 10:00:00,2023-09-25 11:50:00,2023-09-26 00:00:00,2023-09-26 01:27:00,4690
1954,SW,ATL,SEA,2023-12-15 19:00:00,2023-12-15 20:09:00,2023-12-16 09:00:00,2023-12-16 10:38:00,4456
1456,EK,DEN,LAX,2023-03-26 08:00:00,2023-03-26 09:24:00,2023-03-26 14:00:00,2023-03-26 14:12:00,4637
2289,AF,DFW,BOS,2023-12-23 03:00:00,2023-12-23 02:44:00,2023-12-23 18:00:00,2023-12-23 19:28:00,4945
3848,AF,MIA,SFO,2023-06-01 11:00:00,2023-06-01 12:44:00,2023-06-01 22:00:00,2023-06-01 21:50:00,1932
7990,UA,SEA,JFK,2023-09-10 04:00:00,2023-09-10 04:20:00,2023-09-10 13:00:00,2023-09-10 14:35:00,4188
6062,SQ,SFO,DFW,2023-10-13 05:00:00,2023-10-13 05:55:00,2023-10-13 20:00:00,2023-10-13 21:23:00,3521
3918,DL,ORD,SEA,2023-01-26 17:00:00,2023-01-26 17:40:00,2023-01-26 20:00:00,2023-01-26 20:10:00,1337
4568,AA,SEA,ORD,2023-03-20 23:00:00,2023-03-21 00:37:00,2023-03-21 13:00:00,2023-03-21 12:56:00,929
6154,AA,JFK,SFO,2023-03-01 09:00:00,2023-03-01 09:29:00,2023-03-01 22:00:00,2023-03-01 22:21:00,838
6426,LH,LAX,DEN,2023-12-05 20:00:00,2023-12-05 21:32:00,2023-12-06 11:00:00,2023-12-06 11:55:00,2828
9861,SW,DEN,MIA,2023-03-24 17:00:00,2023-03-24 17:50:00,2023-03-24 22:00:00,2023-03-24 23:37:00,2506
7867,SQ,SFO,ATL,2023-03-03 01:00:00,2023-03-03 01:48:00,2023-03-03 14:00:00,2023-03-03 14:14:00,4564
1454,SQ,ATL,BOS,2023-01-20 05:00:00,2023-01-20 05:29:00,2023-01-20 11:00:00,2023-01-20 11:12:00,1372
2571,AA,SEA,JFK,2023-11-23 12:00:00,2023-11-23 12:32:00,2023-11-23 17:00:00,2023-11-23 17:50:00,1650
1162,DL,JFK,BOS,2023-12-11 23:00:00,2023-12-12 00:53:00,2023-12-12 12:00:00,2023-12-12 13:07:00,1840
5257,LH,SFO,SEA,2023-05-13 19:00:00,2023-05-13 19:18:00,2023-05-14 10:00:00,2023-05-14 11:18:00,542
5406,BA,ATL,DFW,2023-04-22 00:00:00,2023-04-22 00:31:00,2023-04-22 07:00:00,2023-04-22 07:58:00,1967
8217,EK,JFK,SEA,2023-01-05 21:00:00,2023-01-05 20:54:00,2023-01-06 02:00:00,2023-01-06 03:58:00,3987
7620,QF,JFK,DFW,2023-10-01 02:00:00,2023-10-01 02:24:00,2023-10-01 10:00:00,2023-10-01 10:52:00,4749
6528,SW,BOS,ATL,2023-06-03 15:00:00,2023-06-03 14:59:00,2023-06-04 04:00:00,2023-06-04 05:49:00,4727
2250,AF,BOS,ATL,2023-06-06 23:00:00,2023-06-07 00:52:00,2023-06-07 02:00:00,2023-06-07 01:58:00,1210
8951,AF,ORD,BOS,2023-06-11 18:00:00,2023-06-11 18:45:00,2023-06-11 23:00:00,2023-06-11 23:52:00,713
3989,LH,SEA,JFK,2023-07-31 14:00:00,2023-07-31 14:46:00,2023-08-01 02:00:00,2023-08-01 01:34:00,2273
9343,BA,MIA,JFK,2023-12-22 13:00:00,2023-12-22 13:46:00,2023-12-22 15:00:00,2023-12-22 15:35:00,2806
2035,SQ,JFK,MIA,2023-08-31 10:00:00,2023-08-31 09:50:00,2023-08-31 18:00:00,2023-08-31 18:02:00,4834
4773,BA,SEA,ATL,2023-11-09 12:00:00,2023-11-09 12:29:00,2023-11-09 23:00:00,2023-11-09 22:44:00,2915
9641,LH,SEA,JFK,2023-11-03 14:00:00,2023-11-03 13:43:00,2023-11-04 02:00:00,2023-11-04 03:07:00,3702
7911,UA,DFW,BOS,2023-03-23 21:00:00,2023-03-23 21:09:00,2023-03-24 06:00:00,2023-03-24 07:02:00,1031
3220,UA,SFO,LAX,2023-03-25 01:00:00,2023-03-25 02:30:00,2023-03-25 05:00:00,2023-03-25 05:52:00,3308
9720,EK,DEN,ORD,2023-03-08 11:00:00,2023-03-08 10:42:00,2023-03-08 20:00:00,2023-03-08 20:14:00,1849
1495,LH,DEN,SFO,2023-09-21 21:00:00,2023-09-21 20:40:00,2023-09-22 03:00:00,2023-09-22 04:01:00,3758
6955,AA,JFK,ATL,2023-02-20 19:00:00,2023-02-20 20:56:00,2023-02-20 23:00:00,2023-02-20 23:15:00,1663
8940,LH,MIA,DEN,2023-05-06 15:00:00,2023-05-06 15:15:00,2023-05-06 20:00:00,2023-05-06 19:49:00,3947
4345,LH,MIA,LAX,2023-06-13 01:00:00,2023-06-13 01:11:00,2023-06-13 07:00:00,2023-06-13 08:21:00,1727
7100,UA,DFW,SEA,2023-12-26 18:00:00,2023-12-26 19:27:00,2023-12-26 23:00:00,2023-12-27 00:51:00,3751
8214,SW,JFK,SEA,2023-12-06 04:00:00,2023-12-06 04:53:00,2023-12-06 15:00:00,2023-12-06 14:31:00,1385
3556,SQ,DFW,SFO,2023-09-02 03:00:00,2023-09-02 04:49:00,2023-09-02 08:00:00,2023-09-02 09:12:00,3227
7687,SW,DEN,DFW,2023-09-21 12:00:00,2023-09-21 12:41:00,2023-09-21 14:00:00,2023-09-21 15:24:00,515
7727,SW,MIA,BOS,2023-07-14 23:00:00,2023-07-14 22:44:00,2023-07-15 01:00:00,2023-07-15 02:45:00,1035
3350,AA,JFK,SFO,2023-03-27 07:00:00,2023-03-27 06:59:00,2023-03-27 18:00:00,2023-03-27 18:16:00,1314
9762,SQ,SFO,ATL,2023-07-27 11:00:00,2023-07-27 11:53:00,2023-07-27 21:00:00,2023-07-27 21:25:00,2221
6180,AA,ORD,BOS,2023-03-23 14:00:00,2023-03-23 15:57:00,2023-03-24 05:00:00,2023-03-24 05:11:00,3936
2075,UA,DEN,SEA,2023-12-01 07:00:00,2023-12-01 08:32:00,2023-12-01 15:00:00,2023-12-01 16:21:00,1567
3851,DL,ORD,DFW,2023-01-21 21:00:00,2023-01-21 22:32:00,2023-01-22 04:00:00,2023-01-22 03:50:00,3436
6122,SW,SEA,ORD,2023-04-30 18:00:00,2023-04-30 19:59:00,2023-05-01 02:00:00,2023-05-01 04:00:00,4047
8928,SW,MIA,DEN,2023-07-15 17:00:00,2023-07-15 17:30:00,2023-07-16 04:00:00,2023-07-16 05:27:00,507
3099,SQ,SFO,LAX,2023-12-13 13:00:00,2023-12-13 14:11:00,2023-12-13 15:00:00,2023-12-13 16:31:00,1117
8072,DL,DEN,ATL,2023-11-22 01:00:00,2023-11-22 02:51:00,2023-11-22 10:00:00,2023-11-22 11:00:00,2950
7524,LH,BOS,SEA,2023-06-04 05:00:00,2023-06-04 05:01:00,2023-06-04 17:00:00,2023-06-04 16:33:00,4370
4501,AF,ORD,LAX,2023-09-16 09:00:00,2023-09-16 08:38:00,2023-09-16 14:00:00,2023-09-16 15:00:00,2833
6021,AF,MIA,DEN,2023-09-29 01:00:00,2023-09-29 01:05:00,2023-09-29 06:00:00,2023-09-29 07:23:00,4702
7108,AA,BOS,SEA,2023-05-29 08:00:00,2023-05-29 09:39:00,2023-05-29 15:00:00,2023-05-29 15:20:00,1877
3642,EK,LAX,ORD,2023-04-12 11:00:00,2023-04-12 10:59:00,2023-04-12 20:00:00,2023-04-12 21:19:00,3732
1375,UA,DEN,JFK,2023-08-25 06:00:00,2023-08-25 07:33:00,2023-08-25 16:00:00,2023-08-25 16:18:00,543
4740,QF,MIA,DFW,2023-09-01 19:00:00,2023-09-01 19:48:00,2023-09-01 21:00:00,2023-09-01 21:17:00,1747
1155,LH,MIA,ATL,2023-12-05 18:00:00,2023-12-05 18:58:00,2023-12-06 00:00:00,2023-12-05 23:30:00,4167
7912,SQ,MIA,SEA,2023-12-16 08:00:00,2023-12-16 08:52:00,2023-12-16 20:00:00,2023-12-16 21:37:00,1005
8289,UA,JFK,LAX,2023-02-15 03:00:00,2023-02-15 05:00:00,2023-02-15 08:00:00,2023-02-15 09:00:00,2414
7623,AF,DEN,DFW,2023-03-18 04:00:00,2023-03-18 04:12:00,2023-03-18 07:00:00,2023-03-18 08:48:00,2035
8226,AF,MIA,DFW,2023-10-08 23:00:00,2023-10-08 23:26:00,2023-10-09 03:00:00,2023-10-09 02:42:00,2824
8376,SQ,ATL,ORD,2023-05-24 09:00:00,2023-05-24 09:46:00,2023-05-24 13:00:00,2023-05-24 13:29:00,3446
3904,BA,JFK,BOS,2023-10-12 15:00:00,2023-10-12 16:09:00,2023-10-13 01:00:00,2023-10-13 00:59:00,3742
9029,AF,DEN,JFK,2023-10-07 04:00:00,2023-10-07 03:36:00,2023-10-07 11:00:00,2023-10-07 11:08:00,2666
3147,SW,ORD,ATL,2023-12-26 13:00:00,2023-12-26 14:29:00,2023-12-27 04:00:00,2023-12-27 03:59:00,1024
7637,EK,ORD,DFW,2023-12-21 08:00:00,2023-12-21 08:23:00,2023-12-21 13:00:00,2023-12-21 13:50:00,4890
1793,AF,DEN,SEA,2023-06-18 19:00:00,2023-06-18 20:51:00,2023-06-19 10:00:00,2023-06-19 10:57:00,3927
3446,DL,ORD,LAX,2023-02-01 09:00:00,2023-02-01 08:56:00,2023-02-01 13:00:00,2023-02-01 13:33:00,3522
4096,SQ,DEN,SFO,2023-09-03 08:00:00,2023-09-03 07:37:00,2023-09-03 12:00:00,2023-09-03 12:54:00,4920
9599,SW,BOS,SFO,2023-07-19 02:00:00,2023-07-19 02:38:00,2023-07-19 08:00:00,2023-07-19 08:29:00,993
6262,BA,ORD,ATL,2023-06-29 20:00:00,2023-06-29 21:50:00,2023-06-30 01:00:00,2023-06-30 01:20:00,1244
2894,UA,BOS,MIA,2023-12-23 22:00:00,2023-12-23 22:45:00,2023-12-24 11:00:00,2023-12-24 11:31:00,2603
5806,AF,DFW,SEA,2023-02-23 23:00:00,2023-02-23 23:43:00,2023-02-24 10:00:00,2023-02-24 09:38:00,4090
4627,BA,SEA,LAX,2023-02-17 06:00:00,2023-02-17 05:41:00,2023-02-17 12:00:00,2023-02-17 13:10:00,2357
3890,AA,ORD,SEA,2023-12-08 10:00:00,2023-12-08 11:05:00,2023-12-08 21:00:00,2023-12-08 22:00:00,922
5687,LH,DFW,SFO,2023-08-12 21:00:00,2023-08-12 22:57:00,2023-08-13 08:00:00,2023-08-13 09:41:00,4171
5954,AF,DFW,MIA,2023-09-29 17:00:00,2023-09-29 17:16:00,2023-09-29 23:00:00,2023-09-29 23:07:00,2398
6204,QF,ATL,BOS,2023-09-17 00:00:00,2023-09-16 23:43:00,2023-09-17 11:00:00,2023-09-17 10:52:00,732
9546,LH,LAX,SFO,2023-12-16 04:00:00,2023-12-16 05:29:00,2023-12-16 19:00:00,2023-12-16 19:01:00,2267
2435,BA,ORD,SEA,2023-02-04 11:00:00,2023-02-04 12:34:00,2023-02-04 19:00:00,2023-02-04 19:23:00,502
4275,AF,ORD,MIA,2023-05-19 15:00:00,2023-05-19 16:18:00,2023-05-19 22:00:00,2023-05-19 21:37:00,1892
3400,BA,SEA,MIA,2023-12-12 16:00:00,2023-12-12 15:56:00,2023-12-13 06:00:00,2023-12-13 06:12:00,2788
3473,QF,LAX,DFW,2023-11-30 06:00:00,2023-11-30 07:38:00,2023-11-30 20:00:00,2023-11-30 20:09:00,2921
6084,DL,ORD,DEN,2023-11-13 07:00:00,2023-11-13 08:18:00,2023-11-13 13:00:00,2023-11-13 12:46:00,4661
5685,BA,SEA,ATL,2023-01-30 00:00:00,2023-01-30 00:42:00,2023-01-30 14:00:00,2023-01-30 14:34:00,4111
5080,UA,LAX,SFO,2023-08-02 15:00:00,2023-08-02 16:42:00,2023-08-02 17:00:00,2023-08-02 17:20:00,1424
8036,QF,SFO,LAX,2023-02-14 02:00:00,2023-02-14 02:47:00,2023-02-14 06:00:00,2023-02-14 07:41:00,2931
5082,AA,ORD,DFW,2023-01-12 06:00:00,2023-01-12 06:02:00,2023-01-12 09:00:00,2023-01-12 10:35:00,3192
9348,UA,SEA,ORD,2023-12-13 18:00:00,2023-12-13 19:56:00,2023-12-14 07:00:00,2023-12-14 06:34:00,4730
3102,EK,DEN,BOS,2023-04-24 19:00:00,2023-04-24 19:33:00,2023-04-25 03:00:00,2023-04-25 04:34:00,2036
4970,EK,SFO,DFW,2023-11-30 02:00:00,2023-11-30 03:21:00,2023-11-30 09:00:00,2023-11-30 09:31:00,1178
3940,SQ,BOS,DEN,2023-01-28 18:00:00,2023-01-28 19:27:00,2023-01-28 23:00:00,2023-01-28 22:34:00,775
4358,SQ,ORD,DFW,2023-05-25 08:00:00,2023-05-25 09:09:00,2023-05-25 22:00:00,2023-05-25 23:28:00,2592
1366,LH,MIA,ORD,2023-05-19 09:00:00,2023-05-19 08:51:00,2023-05-19 21:00:00,2023-05-19 21:32:00,1445
1948,AA,SFO,ORD,2023-07-31 01:00:00,2023-07-31 01:42:00,2023-07-31 14:00:00,2023-07-31 15:09:00,3122
9171,EK,DFW,ORD,2023-01-19 23:00:00,2023-01-19 22:44:00,2023-01-20 02:00:00,2023-01-20 01:57:00,3597
7222,AF,ATL,SFO,2023-09-05 14:00:00,2023-09-05 13:40:00,2023-09-06 03:00:00,2023-09-06 03:20:00,3835
3330,SQ,BOS,DEN,2023-04-12 17:00:00,2023-04-12 18:04:00,2023-04-13 06:00:00,2023-04-13 05:40:00,2207
5087,BA,DEN,BOS,2023-11-21 19:00:00,2023-11-21 20:37:00,2023-11-22 03:00:00,2023-11-22 04:05:00,2801
7332,LH,SEA,MIA,2023-12-03 00:00:00,2023-12-03 00:09:00,2023-12-03 11:00:00,2023-12-03 10:44:00,2142
4954,AA,SFO,MIA,2023-02-08 05:00:00,2023-02-08 06:59:00,2023-02-08 14:00:00,2023-02-08 13:48:00,1540
6071,EK,ORD,SFO,2023-07-12 10:00:00,2023-07-12 09:59:00,2023-07-12 23:00:00,2023-07-12 23:56:00,807
7154,SW,JFK,ATL,2023-10-21 10:00:00,2023-10-21 11:02:00,2023-10-21 23:00:00,2023-10-22 00:46:00,613
4615,UA,MIA,BOS,2023-02-25 05:00:00,2023-02-25 06:58:00,2023-02-25 18:00:00,2023-02-25 17:59:00,2938
4940,SW,BOS,ORD,2023-07-09 10:00:00,2023-07-09 10:09:00,2023-07-09 13:00:00,2023-07-09 13:37:00,913
1263,SW,MIA,BOS,2023-08-06 11:00:00,2023-08-06 11:18:00,2023-08-06 18:00:00,2023-08-06 18:49:00,4869
7461,AA,MIA,ORD,2023-11-27 05:00:00,2023-11-27 06:55:00,2023-11-27 15:00:00,2023-11-27 15:45:00,2392
7877,AF,JFK,DEN,2023-06-02 01:00:00,2023-06-02 01:02:00,2023-06-02 03:00:00,2023-06-02 03:00:00,4726
1248,LH,ATL,JFK,2023-07-07 20:00:00,2023-07-07 21:22:00,2023-07-08 04:00:00,2023-07-08 05:20:00,4214
7489,QF,LAX,ATL,2023-11-26 00:00:00,2023-11-26 01:26:00,2023-11-26 06:00:00,2023-11-26 07:02:00,4314
8987,AF,JFK,MIA,2023-04-28 01:00:00,2023-04-28 01:28:00,2023-04-28 14:00:00,2023-04-28 13:31:00,1991
1543,AA,MIA,DFW,2023-04-23 10:00:00,2023-04-23 11:31:00,2023-04-23 12:00:00,2023-04-23 12:12:00,3324
4874,QF,BOS,MIA,2023-03-30 23:00:00,2023-03-30 23:05:00,2023-03-31 14:00:00,2023-03-31 14:24:00,877
8491,SW,LAX,BOS,2023-06-14 20:00:00,2023-06-14 21:05:00,2023-06-15 08:00:00,2023-06-15 07:55:00,830
6849,AF,SFO,DEN,2023-11-11 05:00:00,2023-11-11 05:24:00,2023-11-11 10:00:00,2023-11-11 11:03:00,4491
5748,UA,MIA,SFO,2023-09-21 20:00:00,2023-09-21 20:20:00,2023-09-22 07:00:00,2023-09-22 07:49:00,3851
